keyboard,0.387719,633,652,1030,772
book,0.585831,1360,542,1720,730
bicycle,0.6105,1238,0,1576,283
tvmonitor,0.756236,1649,4,1918,447
backpack,0.846358,100,32,591,794
cell phone,0.861433,997,606,1203,706
tvmonitor,0.917595,916,194,1484,534
chair,0.926075,991,710,1757,1079
mouse,0.946829,1287,692,1413,771
keyboard,0.963152,640,716,1326,986
laptop,0.964213,566,383,1090,821
