bottle,0.416354,1016,261,1132,492
knife,0.482046,11,306,272,520
diningtable,0.500273,0,91,1590,1080
oven,0.502744,1,2,249,331
knife,0.602551,503,461,781,734
cup,0.646068,1526,474,1861,826
chair,0.706252,1332,1,1915,201
spoon,0.898847,506,460,778,735
fork,0.90269,14,307,273,517
knife,0.911641,543,516,874,830
bottle,0.957312,1307,147,1592,678
bowl,0.962115,225,257,661,538
