bottle,0.36146,1083,275,1167,442
knife,0.398472,665,730,997,854
knife,0.422687,1199,501,1387,564
cup,0.461473,1366,419,1525,529
fork,0.472116,662,729,1000,852
knife,0.548819,1171,471,1487,535
bottle,0.569504,1365,146,1548,335
spoon,0.64502,1171,471,1487,535
chair,0.789289,365,102,857,439
cup,0.825398,1364,147,1550,334
diningtable,0.831855,66,94,1870,1080
chair,0.918326,757,0,1208,286
bowl,0.925068,785,459,1206,672
bottle,0.92773,1213,76,1393,383
