keyboard,0.436786,415,556,725,635
remote,0.613822,1096,491,1279,611
mouse,0.783375,1042,50,1157,158
tvmonitor,0.801751,1199,3,1279,400
chair,0.866497,467,636,1246,1022
book,0.907842,976,503,1240,641
mouse,0.936154,915,604,1008,666
laptop,0.938889,385,353,772,673
tvmonitor,0.941008,651,214,1083,496
backpack,0.943001,30,61,407,600
cell phone,0.953103,709,528,863,608
remote,0.959824,924,554,1066,631
keyboard,0.967712,420,617,927,804
