chair,0.404942,593,140,1202,548
chair,0.452937,86,137,504,518
umbrella,0.47689,770,171,834,333
sofa,0.568735,87,139,507,523
handbag,0.571017,771,171,834,333
bed,0.655707,1,280,363,829
bottle,0.668405,855,352,1008,625
sofa,0.745179,595,141,1200,547
person,0.771882,890,158,1129,369
backpack,0.905713,0,132,200,422
pottedplant,0.938,394,176,616,563
chair,0.953427,1127,79,1279,646
