apple,0.388547,1218,106,1250,136
sofa,0.416847,4,184,439,670
orange,0.46837,1218,107,1250,136
umbrella,0.473083,708,209,750,387
bed,0.505661,2,213,451,1021
person,0.545326,823,187,1054,415
bottle,0.753117,847,402,1007,693
sofa,0.830014,563,171,1154,600
backpack,0.901254,0,189,191,546
pottedplant,0.910827,367,231,625,665
chair,0.944023,1118,121,1279,697
