remote,0.361317,592,486,826,525
keyboard,0.525826,394,554,675,652
remote,0.566954,916,463,1134,552
tvmonitor,0.70893,991,1,1278,415
remote,0.783843,804,525,952,588
mouse,0.821127,839,570,932,622
book,0.879734,834,468,1079,590
chair,0.88101,538,560,1239,1022
backpack,0.908298,0,81,373,653
tvmonitor,0.91842,528,225,905,473
cell phone,0.93146,613,520,780,589
laptop,0.962414,351,359,730,689
keyboard,0.973499,501,588,913,800
