backpack,0.91,112,27,603,753
laptop,0.91,563,379,1100,823
keyboard,0.91,617,648,1033,776
keyboard,0.91,640,716,1326,993
cell phone,0.91,998,609,1203,711
mouse,0.91,1286,690,1414,776
chair,0.91,1022,709,1759,1080
remote,0.91,1295,615,1482,721
book,0.91,1361,538,1722,738
tvmonitor,0.91,914,187,1484,547
