0.80078125,0.509807754
0.9736328125,0.885914158
0.974609375,0.938644030
0.876953125,0.962631581
0.97021484375,0.972725489
0.95263671875,0.978535680
0.88232421875,0.957624194
0.2880859375,0.000000000
0.279541015625,0.000000000
0.96533203125,0.982747738
0.382080078125,0.000000000
0.9443359375,0.812704206
0.91650390625,0.762708642
0.4931640625,0.698762725
0.33251953125,0.000000000
0.329833984375,0.000000000
0.2705078125,0.000000000
0.96630859375,0.763784070
0.94384765625,0.911452408
0.93505859375,0.775809717
0.3486328125,0.000000000
0.3349609375,0.000000000
0.284423828125,0.000000000
