laptop,0.9217303395271301,345,346,726,687
keyboard,0.8866831660270691,501,584,912,797
book,0.6560676097869873,833,478,1088,586
mouse,0.6147937178611755,837,567,933,621
cell phone,0.5941569209098816,617,521,773,587
backpack,0.5891060829162598,0,84,369,649
laptop,0.5731648206710815,524,215,906,482
suitcase,0.4810457229614258,0,85,371,663
remote,0.43613338470458984,892,464,1127,556
tv,0.4192158877849579,532,207,911,473
keyboard,0.3908514976501465,376,548,712,684
