fork,0.425253,427,331,499,380
diningtable,0.427197,120,269,659,791
chair,0.521744,627,335,790,551
bottle,0.626157,419,281,441,323
chair,0.761203,126,247,247,362
refrigerator,0.800101,117,128,223,288
bottle,0.812289,453,244,497,316
chair,0.832533,361,230,446,278
knife,0.871326,257,426,342,517
chair,0.889521,287,236,370,291
bowl,0.926333,304,323,445,401
