book,0.361387,188,119,242,147
book,0.362774,140,146,181,163
chair,0.383322,123,449,742,794
keyboard,0.415977,342,464,449,506
laptop,0.491287,484,362,661,496
tvmonitor,0.811816,485,362,662,494
mouse,0.820225,488,538,528,580
backpack,0.870115,304,321,410,460
remote,0.872289,555,514,582,567
cell phone,0.923826,461,482,503,523
book,0.938205,588,506,691,593
laptop,0.967627,322,397,460,522
keyboard,0.969287,252,480,458,584
