chair,0.377552,391,422,778,760
mouse,0.416082,545,441,578,460
remote,0.422023,465,425,522,448
keyboard,0.459778,381,432,488,464
book,0.544051,531,413,606,449
cell phone,0.549224,464,425,520,448
cell phone,0.631471,531,413,606,449
tvmonitor,0.800337,440,323,553,414
backpack,0.885067,212,251,371,466
laptop,0.955925,363,354,512,484
keyboard,0.959109,418,447,579,551
