handbag,0.402494,2,84,323,474
teddy bear,0.426142,544,135,693,239
chair,0.491981,1649,33,1920,804
handbag,0.549354,1185,130,1305,361
backpack,0.682588,3,89,330,494
sofa,0.813757,0,47,676,1049
sofa,0.868361,960,66,1920,691
person,0.878821,1369,96,1719,396
pottedplant,0.883464,541,145,949,678
bottle,0.887505,1272,381,1492,767
