knife,0.392393,1029,618,1175,807
cup,0.617839,1608,304,1866,569
cup,0.651882,1077,372,1180,581
chair,0.692156,779,142,1290,388
chair,0.773567,13,80,618,573
diningtable,0.851612,0,422,1920,1002
spoon,0.91567,896,615,1016,780
bottle,0.937822,1375,163,1588,581
fork,0.964052,81,672,191,888
bowl,0.989772,330,526,825,763
