fork,0.91,119,393,185,516
bowl,0.91,201,336,402,480
spoon,0.91,413,388,467,519
knife,0.91,456,394,527,543
bottle,0.91,467,314,510,389
bottle,0.91,538,282,627,398
cup,0.91,596,342,672,409
chair,0.91,208,221,357,297
chair,0.91,385,232,511,297
chair,0.91,516,248,621,321
oven,0.91,32,276,107,510
refrigerator,0.91,268,93,391,314
diningtable,0.91,79,287,767,703
