bowl,0.91,168,274,297,368
spoon,0.91,214,318,323,444
knife,0.91,217,341,339,487
bottle,0.91,406,248,450,338
bottle,0.91,517,200,660,414
cup,0.91,617,344,745,478
chair,0.91,306,157,447,233
chair,0.91,473,163,638,269
chair,0.91,644,200,767,350
oven,0.91,142,197,258,324
refrigerator,0.91,421,54,534,237
diningtable,0.91,95,230,751,665
