fork,0.91,247,408,339,515
bowl,0.91,306,321,447,408
knife,0.91,438,333,532,385
bottle,0.91,418,275,440,326
bottle,0.91,455,238,500,322
cup,0.91,492,268,534,319
chair,0.91,113,257,263,376
chair,0.91,269,224,380,287
chair,0.91,378,214,457,282
diningtable,0.91,130,288,655,644
chair,0.91,624,349,780,510
